sector,indicator,country,year,variable,value,unit
Macro,GDP per capita,GB,2001,historic,34.58532265,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2002,historic,35.32915453,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2003,historic,36.36482526,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2004,historic,37.02506981,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2005,historic,37.92786787,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2006,historic,38.55319749,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2007,historic,39.12683726,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2008,historic,38.55860739,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2009,historic,36.51952674,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2010,historic,36.77500038,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2011,historic,37.05167019,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2012,historic,37.29458951,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2013,historic,37.78910837,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2014,historic,38.64190294,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2015,historic,39.28716651,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2016,historic,39.7260528,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2017,historic,40.18985657,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,GB,2018,historic,40.50014098,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,1990,historic,9.061639761,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,1991,historic,9.040555159,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,1992,historic,9.057841096,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,1993,historic,9.088934815,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,1994,historic,9.221478201,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,1995,historic,9.390212736,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,1996,historic,9.616012383,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,1997,historic,9.861348086,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,1998,historic,9.973135109,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,1999,historic,10.19038042,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2000,historic,10.53599502,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2001,historic,10.64989039,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2002,historic,10.81021786,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2003,historic,11.07854488,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2004,historic,11.51916933,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2005,historic,11.91567032,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2006,historic,12.39460124,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2007,historic,12.8937645,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2008,historic,13.10031103,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2009,historic,12.89491159,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2010,historic,13.39844467,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2011,historic,13.76204102,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2012,historic,14.05122291,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2013,historic,14.36126285,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2014,historic,14.69307857,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2015,historic,15.01850998,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2016,historic,15.35055422,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2017,historic,15.7523854,thoUSnd USD2012 (PPP) / cap
Macro,GDP per capita,World,2018,historic,16.15618957,thoUSnd USD2012 (PPP) / cap
Macro,Hydro share,AR,1990,historic,3.341449628,%
Macro,Hydro share,AR,1991,historic,2.942106928,%
Macro,Hydro share,AR,1992,historic,3.352708111,%
Macro,Hydro share,AR,1993,historic,4.107121412,%
Macro,Hydro share,AR,1994,historic,4.423098613,%
Macro,Hydro share,AR,1995,historic,4.282770527,%
Macro,Hydro share,AR,1996,historic,3.533188658,%
Macro,Hydro share,AR,1997,historic,4.197302854,%
Macro,Hydro share,AR,1998,historic,3.844007373,%
Macro,Hydro share,AR,1999,historic,3.045559181,%
Macro,Hydro share,AR,2000,historic,4.02544786,%
Macro,Hydro share,AR,2001,historic,5.449129475,%
Macro,Hydro share,AR,2002,historic,5.465149259,%
Macro,Hydro share,AR,2003,historic,4.807262986,%
Macro,Hydro share,AR,2004,historic,3.951202573,%
Macro,Hydro share,AR,2005,historic,4.390456313,%
Macro,Hydro share,AR,2006,historic,4.493685704,%
Macro,Hydro share,AR,2007,historic,3.571770564,%
Macro,Hydro share,AR,2008,historic,3.387261823,%
Macro,Hydro share,AR,2009,historic,3.882925528,%
Macro,Hydro share,AR,2010,historic,3.705509508,%
Macro,Hydro share,AR,2011,historic,4.281288024,%
Macro,Hydro share,AR,2012,historic,3.951674111,%
Macro,Hydro share,AR,2013,historic,4.25887974,%
Macro,Hydro share,AR,2014,historic,4.254263941,%
Macro,Hydro share,AR,2015,historic,3.857174864,%
Macro,Hydro share,AR,2016,historic,3.751447589,%
Macro,Hydro share,AR,2017,historic,4.058070551,%
Macro,Hydro share,AU,1990,historic,1.412832747,%
Macro,Hydro share,AU,1991,historic,1.597650514,%
Macro,Hydro share,AU,1992,historic,1.522421111,%
Macro,Hydro share,AU,1993,historic,1.559296014,%
Macro,Hydro share,AU,1994,historic,1.540045566,%
Macro,Hydro share,AU,1995,historic,1.476533281,%
Macro,Hydro share,AU,1996,historic,1.338938348,%
Macro,Hydro share,AU,1997,historic,1.402012184,%
Macro,Hydro share,AU,1998,historic,1.273094688,%
Macro,Hydro share,AU,1999,historic,1.311836666,%
Macro,Hydro share,AU,2000,historic,1.30148834,%
Macro,Hydro share,AU,2001,historic,1.346584838,%
Macro,Hydro share,AU,2002,historic,1.247053664,%
Macro,Hydro share,AU,2003,historic,1.262658171,%
Macro,Hydro share,AU,2004,historic,1.229133572,%
Macro,Hydro share,AU,2005,historic,1.15962462,%
Macro,Hydro share,AU,2006,historic,1.158451449,%
Macro,Hydro share,AU,2007,historic,1.008737483,%
Macro,Hydro share,AU,2008,historic,0.807876799,%
Macro,Hydro share,AU,2009,historic,0.798338826,%
Macro,Hydro share,AU,2010,historic,0.912004525,%
Macro,Hydro share,AU,2011,historic,1.119370968,%
Macro,Hydro share,AU,2012,historic,0.94893738,%
Macro,Hydro share,AU,2013,historic,1.223111949,%
Macro,Hydro share,AU,2014,historic,1.249940555,%
Macro,Hydro share,AU,2015,historic,0.905156072,%
Macro,Hydro share,AU,2016,historic,1.008492569,%
Macro,Hydro share,AU,2017,historic,1.085553246,%
Macro,Hydro share,AU,2018,historic,1.064028665,%
Macro,Hydro share,BR,1990,historic,12.87775049,%
Macro,Hydro share,BR,1991,historic,13.31636136,%
Macro,Hydro share,BR,1992,historic,13.48756523,%
Macro,Hydro share,BR,1993,historic,13.87243564,%
Macro,Hydro share,BR,1994,historic,13.62704383,%
Macro,Hydro share,BR,1995,historic,13.80243401,%
Macro,Hydro share,BR,1996,historic,13.71232441,%
Macro,Hydro share,BR,1997,historic,13.71124474,%
Macro,Hydro share,BR,1998,historic,13.97613205,%
Macro,Hydro share,BR,1999,historic,13.73993761,%
Macro,Hydro share,BR,2000,historic,14.24210601,%
Macro,Hydro share,BR,2001,historic,12.27412006,%
Macro,Hydro share,BR,2002,historic,12.75339327,%
Macro,Hydro share,BR,2003,historic,13.4033817,%
Macro,Hydro share,BR,2004,historic,13.31486192,%
Macro,Hydro share,BR,2005,historic,13.66835307,%
Macro,Hydro share,BR,2006,historic,13.65563149,%
Macro,Hydro share,BR,2007,historic,13.84714747,%
Macro,Hydro share,BR,2008,historic,12.94649223,%
Macro,Hydro share,BR,2009,historic,14.16234524,%
Macro,Hydro share,BR,2010,historic,13.16075115,%
Macro,Hydro share,BR,2011,historic,13.78987569,%
Macro,Hydro share,BR,2012,historic,12.88761543,%
Macro,Hydro share,BR,2013,historic,11.61161749,%
Macro,Hydro share,BR,2014,historic,10.72929824,%
Macro,Hydro share,BR,2015,historic,10.55166673,%
Macro,Hydro share,BR,2016,historic,11.62415974,%
Macro,Hydro share,BR,2017,historic,11.11134338,%
Macro,Hydro share,BR,2018,historic,11.8230763,%
Macro,Hydro share,CA,1990,historic,12.07473416,%
Macro,Hydro share,CA,1991,historic,12.48198762,%
Macro,Hydro share,CA,1992,historic,12.48571468,%
Macro,Hydro share,CA,1993,historic,12.35154922,%
Macro,Hydro share,CA,1994,historic,12.09073701,%
Macro,Hydro share,CA,1995,historic,12.18960482,%
Macro,Hydro share,CA,1996,historic,12.65204799,%
Macro,Hydro share,CA,1997,historic,12.35779621,%
Macro,Hydro share,CA,1998,historic,11.7886414,%
Macro,Hydro share,CA,1999,historic,11.94551591,%
Macro,Hydro share,CA,2000,historic,12.01179904,%
Macro,Hydro share,CA,2001,historic,11.3748214,%
Macro,Hydro share,CA,2002,historic,11.94139833,%
Macro,Hydro share,CA,2003,historic,10.97037639,%
Macro,Hydro share,CA,2004,historic,10.7971794,%
Macro,Hydro share,CA,2005,historic,11.29574377,%
Macro,Hydro share,CA,2006,historic,10.85618595,%
Macro,Hydro share,CA,2007,historic,11.29709057,%
Macro,Hydro share,CA,2008,historic,11.8689316,%
Macro,Hydro share,CA,2009,historic,12.07207139,%
Macro,Hydro share,CA,2010,historic,11.52036303,%
Macro,Hydro share,CA,2011,historic,12.01078267,%
Macro,Hydro share,CA,2012,historic,11.99115353,%
Macro,Hydro share,CA,2013,historic,12.13676014,%
Macro,Hydro share,CA,2014,historic,11.57313889,%
Macro,Hydro share,CA,2015,historic,11.47267986,%
Macro,Hydro share,CA,2016,historic,11.608376,%
Macro,Hydro share,CA,2017,historic,11.46420662,%
Macro,Hydro share,CA,2018,historic,10.85116679,%
Macro,Hydro share,CL,1990,historic,5.481798715,%
Macro,Hydro share,CL,1991,historic,7.881326353,%
Macro,Hydro share,CL,1992,historic,9.295720096,%
Macro,Hydro share,CL,1993,historic,9.668073314,%
Macro,Hydro share,CL,1994,historic,8.55887522,%
Macro,Hydro share,CL,1995,historic,8.630465598,%
Macro,Hydro share,CL,1996,historic,7.127036472,%
Macro,Hydro share,CL,1997,historic,7.16043956,%
Macro,Hydro share,CL,1998,historic,5.820173204,%
Macro,Hydro share,CL,1999,historic,4.671888738,%
Macro,Hydro share,CL,2000,historic,6.350726025,%
Macro,Hydro share,CL,2001,historic,7.347138033,%
Macro,Hydro share,CL,2002,historic,7.531578326,%
Macro,Hydro share,CL,2003,historic,7.26167751,%
Macro,Hydro share,CL,2004,historic,6.90991518,%
Macro,Hydro share,CL,2005,historic,8.079625293,%
Macro,Hydro share,CL,2006,historic,8.540452081,%
Macro,Hydro share,CL,2007,historic,6.524520256,%
Macro,Hydro share,CL,2008,historic,6.880127018,%
Macro,Hydro share,CL,2009,historic,7.395443727,%
Macro,Hydro share,CL,2010,historic,6.06759831,%
Macro,Hydro share,CL,2011,historic,5.382689557,%
Macro,Hydro share,CL,2012,historic,4.658351702,%
Macro,Hydro share,CL,2013,historic,4.409281056,%
Macro,Hydro share,CL,2014,historic,5.71988134,%
Macro,Hydro share,CL,2015,historic,5.780818832,%
Macro,Hydro share,CL,2016,historic,5.291131207,%
Macro,Hydro share,CL,2017,historic,4.787525792,%
Macro,Hydro share,CL,2018,historic,5.104301979,%
Macro,Hydro share,CN,1990,historic,1.247421241,%
Macro,Hydro share,CN,1991,historic,1.268771771,%
Macro,Hydro share,CN,1992,historic,1.299631904,%
Macro,Hydro share,CN,1993,historic,1.406037106,%
Macro,Hydro share,CN,1994,historic,1.479421305,%
Macro,Hydro share,CN,1995,historic,1.569793897,%
Macro,Hydro share,CN,1996,historic,1.506756725,%
Macro,Hydro share,CN,1997,historic,1.571447621,%
Macro,Hydro share,CN,1998,historic,1.659672872,%
Macro,Hydro share,CN,1999,historic,1.596231131,%
Macro,Hydro share,CN,2000,historic,1.693994928,%
Macro,Hydro share,CN,2001,historic,2.043744967,%
Macro,Hydro share,CN,2002,historic,1.989632793,%
Macro,Hydro share,CN,2003,historic,1.719916966,%
Macro,Hydro share,CN,2004,historic,1.884652964,%
Macro,Hydro share,CN,2005,historic,1.918234664,%
Macro,Hydro share,CN,2006,historic,1.924787853,%
Macro,Hydro share,CN,2007,historic,1.991081292,%
Macro,Hydro share,CN,2008,historic,2.33820923,%
Macro,Hydro share,CN,2009,historic,2.30706506,%
Macro,Hydro share,CN,2010,historic,2.414104483,%
Macro,Hydro share,CN,2011,historic,2.176117623,%
Macro,Hydro share,CN,2012,historic,2.635146871,%
Macro,Hydro share,CN,2013,historic,2.692116922,%
Macro,Hydro share,CN,2014,historic,3.055331788,%
Macro,Hydro share,CN,2015,historic,3.211292791,%
Macro,Hydro share,CN,2016,historic,3.373927706,%
Macro,Hydro share,CN,2017,historic,3.257566183,%
Macro,Hydro share,CR,1990,historic,17.49849669,%
Macro,Hydro share,CR,1991,historic,17.66029246,%
Macro,Hydro share,CR,1992,historic,15.32338308,%
Macro,Hydro share,CR,1993,historic,16.37596899,%
Macro,Hydro share,CR,1994,historic,16.64212077,%
Macro,Hydro share,CR,1995,historic,14.73278767,%
Macro,Hydro share,CR,1996,historic,15.88377724,%
Macro,Hydro share,CR,1997,historic,19.73244147,%
Macro,Hydro share,CR,1998,historic,17.76600867,%
Macro,Hydro share,CR,1999,historic,19.76744186,%
Macro,Hydro share,CR,2000,historic,19.95918367,%
Macro,Hydro share,CR,2001,historic,19.69760605,%
Macro,Hydro share,CR,2002,historic,20.63555913,%
Macro,Hydro share,CR,2003,historic,19.27800521,%
Macro,Hydro share,CR,2004,historic,19.39742722,%
Macro,Hydro share,CR,2005,historic,18.57941467,%
Macro,Hydro share,CR,2006,historic,17.10328214,%
Macro,Hydro share,CR,2007,historic,16.22073579,%
Macro,Hydro share,CR,2008,historic,17.55113322,%
Macro,Hydro share,CR,2009,historic,17.46835443,%
Macro,Hydro share,CR,2010,historic,17.49369218,%
Macro,Hydro share,CR,2011,historic,17.27247112,%
Macro,Hydro share,CR,2012,historic,17.36944987,%
Macro,Hydro share,CR,2013,historic,15.96638655,%
Macro,Hydro share,CR,2014,historic,15.49182525,%
Macro,Hydro share,CR,2015,historic,18.45744681,%
Macro,Hydro share,CR,2016,historic,17.63352926,%
Macro,Hydro share,CR,2017,historic,18.31573779,%
Macro,Hydro share,ET,1990,historic,0.510948905,%
Macro,Hydro share,ET,1991,historic,0.505050505,%
Macro,Hydro share,ET,1992,historic,0.526567736,%
Macro,Hydro share,ET,1993,historic,0.555527241,%
Macro,Hydro share,ET,1994,historic,0.568515977,%
Macro,Hydro share,ET,1995,historic,0.580681711,%
Macro,Hydro share,ET,1996,historic,0.593173937,%
Macro,Hydro share,ET,1997,historic,0.599147879,%
Macro,Hydro share,ET,1998,historic,0.586080586,%
Macro,Hydro share,ET,1999,historic,0.578543579,%
Macro,Hydro share,ET,2000,historic,0.576790284,%
Macro,Hydro share,ET,2001,historic,0.667760075,%
Macro,Hydro share,ET,2002,historic,0.659740654,%
Macro,Hydro share,ET,2003,historic,0.719635776,%
Macro,Hydro share,ET,2004,historic,0.773315277,%
Macro,Hydro share,ET,2005,historic,0.849493437,%
Macro,Hydro share,ET,2006,historic,0.945850083,%
Macro,Hydro share,ET,2007,historic,0.951757972,%
Macro,Hydro share,ET,2008,historic,0.89721641,%
Macro,Hydro share,ET,2009,historic,0.934320074,%
Macro,Hydro share,ET,2010,historic,1.271364318,%
Macro,Hydro share,ET,2011,historic,1.553476553,%
Macro,Hydro share,ET,2012,historic,1.779010478,%
Macro,Hydro share,ET,2013,historic,1.934230759,%
Macro,Hydro share,ET,2014,historic,2.008292304,%
Macro,Hydro share,ET,2015,historic,2.103879027,%
Macro,Hydro share,ET,2016,historic,2.463690418,%
Macro,Hydro share,ET,2017,historic,2.624387486,%
Macro,Hydro share,EU,1990,historic,1.533261478,%
Macro,Hydro share,EU,1991,historic,1.590207852,%
Macro,Hydro share,EU,1992,historic,1.696963196,%
Macro,Hydro share,EU,1993,historic,1.727902398,%
Macro,Hydro share,EU,1994,historic,1.790232377,%
Macro,Hydro share,EU,1995,historic,1.731616389,%
Macro,Hydro share,EU,1996,historic,1.674596516,%
Macro,Hydro share,EU,1997,historic,1.721762383,%
Macro,Hydro share,EU,1998,historic,1.770746319,%
Macro,Hydro share,EU,1999,historic,1.778663388,%
Macro,Hydro share,EU,2000,historic,1.814471325,%
Macro,Hydro share,EU,2001,historic,1.882341656,%
Macro,Hydro share,EU,2002,historic,1.579661442,%
Macro,Hydro share,EU,2003,historic,1.502609914,%
Macro,Hydro share,EU,2004,historic,1.583294127,%
Macro,Hydro share,EU,2005,historic,1.500819904,%
Macro,Hydro share,EU,2006,historic,1.508403132,%
Macro,Hydro share,EU,2007,historic,1.527210054,%
Macro,Hydro share,EU,2008,historic,1.624688916,%
Macro,Hydro share,EU,2009,historic,1.740127664,%
Macro,Hydro share,EU,2010,historic,1.876980762,%
Macro,Hydro share,EU,2011,historic,1.621721494,%
Macro,Hydro share,EU,2012,historic,1.760522435,%
Macro,Hydro share,EU,2013,historic,1.968121485,%
Macro,Hydro share,EU,2014,historic,2.067259838,%
Macro,Hydro share,EU,2015,historic,1.859157594,%
Macro,Hydro share,EU,2016,historic,1.893779578,%
Macro,Hydro share,EU,2017,historic,1.600060761,%
Macro,Hydro share,EU,2018,historic,1.931968285,%
Macro,Hydro share,IN,1990,historic,2.015895505,%
Macro,Hydro share,IN,1991,historic,1.9653535,%
Macro,Hydro share,IN,1992,historic,1.820489827,%
Macro,Hydro share,IN,1993,historic,1.793132834,%
Macro,Hydro share,IN,1994,historic,2.026853746,%
Macro,Hydro share,IN,1995,historic,1.682035473,%
Macro,Hydro share,IN,1996,historic,1.5497167,%
Macro,Hydro share,IN,1997,historic,1.614379545,%
Macro,Hydro share,IN,1998,historic,1.752628206,%
Macro,Hydro share,IN,1999,historic,1.614225244,%
Macro,Hydro share,IN,2000,historic,1.452530188,%
Macro,Hydro share,IN,2001,historic,1.414695239,%
Macro,Hydro share,IN,2002,historic,1.291518903,%
Macro,Hydro share,IN,2003,historic,1.468806848,%
Macro,Hydro share,IN,2004,historic,1.562756769,%
Macro,Hydro share,IN,2005,historic,1.806470417,%
Macro,Hydro share,IN,2006,historic,1.94692458,%
Macro,Hydro share,IN,2007,historic,1.94191345,%
Macro,Hydro share,IN,2008,historic,1.700526762,%
Macro,Hydro share,IN,2009,historic,1.461785836,%
Macro,Hydro share,IN,2010,historic,1.53375591,%
Macro,Hydro share,IN,2011,historic,1.667491618,%
Macro,Hydro share,IN,2012,historic,1.417649078,%
Macro,Hydro share,IN,2013,historic,1.637685514,%
Macro,Hydro share,IN,2014,historic,1.49919751,%
Macro,Hydro share,IN,2015,historic,1.404793967,%
Macro,Hydro share,IN,2016,historic,1.388789555,%
Macro,Hydro share,IN,2017,historic,1.382297791,%
Macro,Hydro share,ID,1990,historic,0.507614213,%
Macro,Hydro share,ID,1991,historic,0.56052158,%
Macro,Hydro share,ID,1992,historic,0.714945955,%
Macro,Hydro share,ID,1993,historic,0.581345498,%
Macro,Hydro share,ID,1994,historic,0.455215469,%
Macro,Hydro share,ID,1995,historic,0.509160161,%
Macro,Hydro share,ID,1996,historic,0.533540061,%
Macro,Hydro share,ID,1997,historic,0.323517274,%
Macro,Hydro share,ID,1998,historic,0.627408396,%
Macro,Hydro share,ID,1999,historic,0.58156692,%
Macro,Hydro share,ID,2000,historic,0.584505512,%
Macro,Hydro share,ID,2001,historic,0.673219697,%
Macro,Hydro share,ID,2002,historic,0.553585666,%
Macro,Hydro share,ID,2003,historic,0.506132488,%
Macro,Hydro share,ID,2004,historic,0.505203842,%
Macro,Hydro share,ID,2005,historic,0.550477339,%
Macro,Hydro share,ID,2006,historic,0.482311362,%
Macro,Hydro share,ID,2007,historic,0.570246088,%
Macro,Hydro share,ID,2008,historic,0.579332277,%
Macro,Hydro share,ID,2009,historic,0.536544195,%
Macro,Hydro share,ID,2010,historic,0.789165146,%
Macro,Hydro share,ID,2011,historic,0.586095059,%
Macro,Hydro share,ID,2012,historic,0.573464381,%
Macro,Hydro share,ID,2013,historic,0.739411926,%
Macro,Hydro share,ID,2014,historic,0.629744818,%
Macro,Hydro share,ID,2015,historic,0.569674245,%
Macro,Hydro share,ID,2016,historic,0.760139532,%
Macro,Hydro share,ID,2017,historic,0.721556617,%
Macro,Hydro share,JP,1990,historic,1.729183111,%
Macro,Hydro share,JP,1991,historic,1.852283819,%
Macro,Hydro share,JP,1992,historic,1.541947301,%
Macro,Hydro share,JP,1993,historic,1.767556132,%
Macro,Hydro share,JP,1994,historic,1.158601157,%
Macro,Hydro share,JP,1995,historic,1.381797561,%
Macro,Hydro share,JP,1996,historic,1.30077467,%
Macro,Hydro share,JP,1997,historic,1.446820119,%
Macro,Hydro share,JP,1998,historic,1.520401897,%
Macro,Hydro share,JP,1999,historic,1.417676675,%
Macro,Hydro share,JP,2000,historic,1.403093912,%
Macro,Hydro share,JP,2001,historic,1.377423519,%
Macro,Hydro share,JP,2002,historic,1.368544726,%
Macro,Hydro share,JP,2003,historic,1.61446318,%
Macro,Hydro share,JP,2004,historic,1.541318976,%
Macro,Hydro share,JP,2005,historic,1.273495354,%
Macro,Hydro share,JP,2006,historic,1.466829241,%
Macro,Hydro share,JP,2007,historic,1.235266989,%
Macro,Hydro share,JP,2008,historic,1.33822699,%
Macro,Hydro share,JP,2009,historic,1.428867523,%
Macro,Hydro share,JP,2010,historic,1.444120011,%
Macro,Hydro share,JP,2011,historic,1.582324426,%
Macro,Hydro share,JP,2012,historic,1.456951296,%
Macro,Hydro share,JP,2013,historic,1.509235389,%
Macro,Hydro share,JP,2014,historic,1.641825165,%
Macro,Hydro share,JP,2015,historic,1.743301172,%
Macro,Hydro share,JP,2016,historic,1.590484866,%
Macro,Hydro share,JP,2017,historic,1.657553689,%
Macro,Hydro share,JP,2018,historic,1.686340641,%
Macro,Hydro share,KZ,1990,historic,0.87964314,%
Macro,Hydro share,KZ,1991,historic,0.840838393,%
Macro,Hydro share,KZ,1992,historic,0.760015458,%
Macro,Hydro share,KZ,1993,historic,1.007525726,%
Macro,Hydro share,KZ,1994,historic,1.383773545,%
Macro,Hydro share,KZ,1995,historic,1.387328037,%
Macro,Hydro share,KZ,1996,historic,1.406658182,%
Macro,Hydro share,KZ,1997,historic,1.429960094,%
Macro,Hydro share,KZ,1998,historic,1.353464407,%
Macro,Hydro share,KZ,1999,historic,1.477597712,%
Macro,Hydro share,KZ,2000,historic,1.829423224,%
Macro,Hydro share,KZ,2001,historic,2.021230188,%
Macro,Hydro share,KZ,2002,historic,1.924190908,%
Macro,Hydro share,KZ,2003,historic,1.716281544,%
Macro,Hydro share,KZ,2004,historic,1.35935661,%
Macro,Hydro share,KZ,2005,historic,1.326338128,%
Macro,Hydro share,KZ,2006,historic,1.102546751,%
Macro,Hydro share,KZ,2007,historic,1.063781494,%
Macro,Hydro share,KZ,2008,historic,0.917772719,%
